n,t,dt,action,error
423,3.715697310017237e-05,1e-12,accept,9.051446539227178e-20
424,3.715697410017237e-05,1e-12,accept,9.042376770664042e-20
425,3.7156975100172375e-05,1e-12,accept,9.045391853540617e-20
426,3.715697610017238e-05,1e-12,accept,9.052423528985105e-20
427,3.715697710017238e-05,1e-12,accept,9.042103864238531e-20
428,3.715697810017238e-05,1e-12,accept,9.053042603188138e-20
429,3.7156979100172386e-05,1e-12,accept,9.059161884235791e-20
430,3.715698010017239e-05,1e-12,accept,9.047035531103274e-20
431,3.715698110017239e-05,1e-12,accept,9.0514550437782e-20
432,3.7156982100172394e-05,1e-12,accept,9.049119860012751e-20
433,3.71569831001724e-05,1e-12,accept,9.04045451557546e-20
434,3.71569841001724e-05,1e-12,accept,9.049073209089995e-20
435,3.71569851001724e-05,1e-12,accept,9.055001075035171e-20
436,3.7156986100172405e-05,1e-12,accept,9.056379831537786e-20
437,3.715698710017241e-05,1e-12,accept,9.055464785375285e-20
438,3.715698810017241e-05,1e-12,accept,9.047247971817337e-20
439,3.7156989100172414e-05,1e-12,accept,9.060594728500304e-20
440,3.7156990100172416e-05,1e-12,accept,9.041932963357609e-20
441,3.715699110017242e-05,1e-12,accept,9.053656564214535e-20
442,3.715699210017242e-05,1e-12,accept,9.053074548101001e-20
443,3.7156993100172425e-05,1e-12,accept,9.026232155354914e-20
444,3.715699410017243e-05,1e-12,accept,9.037631037197647e-20
445,3.715699510017243e-05,1e-12,accept,9.041677073927725e-20
446,3.715699610017243e-05,1e-12,accept,9.046073152320012e-20
447,3.7156997100172436e-05,1e-12,accept,9.049632703133774e-20
448,3.715699810017244e-05,1e-12,accept,9.055479543624488e-20
449,3.715699910017244e-05,1e-12,accept,9.035885530203874e-20
450,3.7157000100172444e-05,1e-12,accept,9.050590548333918e-20
451,3.715700110017245e-05,1e-12,accept,9.04560833629366e-20
452,3.715700210017245e-05,1e-12,accept,9.056371090357203e-20
453,3.715700310017245e-05,1e-12,accept,9.057182603446507e-20
454,3.7157004100172455e-05,1e-12,accept,9.051081657344128e-20
455,3.715700510017246e-05,1e-12,accept,9.042911112423492e-20
456,3.715700610017246e-05,1e-12,accept,9.056672279909921e-20
457,3.7157007100172464e-05,1e-12,accept,9.047619953649562e-20
458,3.7157008100172466e-05,1e-12,accept,9.035332818022094e-20
459,3.715700910017247e-05,1e-12,accept,9.050970992591271e-20
460,3.715701010017247e-05,1e-12,accept,9.0564141932716e-20
461,3.7157011100172475e-05,1e-12,accept,9.0528649926808e-20
462,3.715701210017248e-05,1e-12,accept,9.050382806880918e-20
463,3.715701310017248e-05,1e-12,accept,9.049857307932939e-20
464,3.715701410017248e-05,1e-12,accept,9.046400983377826e-20
465,3.7157015100172486e-05,1e-12,accept,9.055632553484891e-20
466,3.715701610017249e-05,1e-12,accept,9.049611249935372e-20
467,3.715701710017249e-05,1e-12,accept,9.053334043217482e-20
468,3.7157018100172494e-05,1e-12,accept,9.052413768907857e-20
469,3.71570191001725e-05,1e-12,accept,9.055692922922031e-20
470,3.71570201001725e-05,1e-12,accept,9.046211421042284e-20
471,3.71570211001725e-05,1e-12,accept,9.054475085987387e-20
472,3.7157022100172505e-05,1e-12,accept,9.066002836836511e-20
473,3.715702310017251e-05,1e-12,accept,9.04420587723153e-20
474,3.715702410017251e-05,1e-12,accept,9.055543769148827e-20
475,3.7157025100172514e-05,1e-12,accept,9.063344051289442e-20
476,3.7157026100172516e-05,1e-12,accept,9.050737685568109e-20
477,3.715702710017252e-05,1e-12,accept,9.069626132381209e-20
478,3.715702810017252e-05,1e-12,accept,9.043538945207377e-20
479,3.7157029100172525e-05,1e-12,accept,9.042049518770077e-20
480,3.715703010017253e-05,1e-12,accept,9.051867057339671e-20
481,3.715703110017253e-05,1e-12,accept,9.044800769096995e-20
482,3.715703210017253e-05,1e-12,accept,9.050040105006382e-20
483,3.7157033100172536e-05,1e-12,accept,9.042979327487369e-20
484,3.715703410017254e-05,1e-12,accept,9.040124271249356e-20
485,3.715703510017254e-05,1e-12,accept,9.048695506490425e-20
486,3.7157036100172544e-05,1e-12,accept,9.042806749319302e-20
487,3.715703710017255e-05,1e-12,accept,9.050732693599078e-20
488,3.715703810017255e-05,1e-12,accept,9.048542829590647e-20
489,3.715703910017255e-05,1e-12,accept,9.047576934911395e-20
490,3.7157040100172555e-05,1e-12,accept,9.052332570613016e-20
491,3.715704110017256e-05,1e-12,accept,9.05324895979724e-20
492,3.715704210017256e-05,1e-12,accept,9.046479968030972e-20
493,3.7157043100172564e-05,1e-12,accept,9.055566891621905e-20
494,3.7157044100172566e-05,1e-12,accept,9.052688977348796e-20
495,3.715704510017257e-05,1e-12,accept,9.049271149726233e-20
496,3.715704610017257e-05,1e-12,accept,9.043087792564276e-20
497,3.7157047100172575e-05,1e-12,accept,9.054117952817905e-20
498,3.715704810017258e-05,1e-12,accept,9.043379339116193e-20
499,3.715704910017258e-05,1e-12,accept,9.039325242427247e-20
500,3.715705010017258e-05,1e-12,accept,9.048778970313092e-20
501,3.7157051100172586e-05,1e-12,accept,9.058893885643162e-20
502,3.715705210017259e-05,1e-12,accept,9.052454939606949e-20
503,3.715705310017259e-05,1e-12,accept,9.047153118067831e-20
504,3.7157054100172594e-05,1e-12,accept,9.055805837800167e-20
505,3.71570551001726e-05,1e-12,accept,9.051103128954676e-20
506,3.71570561001726e-05,1e-12,accept,9.050902949619776e-20
507,3.71570571001726e-05,1e-12,accept,9.035943424613583e-20
508,3.7157058100172605e-05,1e-12,accept,9.047353636760587e-20
509,3.715705910017261e-05,1e-12,accept,9.049485214454131e-20
510,3.715706010017261e-05,1e-12,accept,9.052657791414822e-20
511,3.7157061100172614e-05,1e-12,accept,9.059852673028745e-20
512,3.7157062100172617e-05,1e-12,accept,9.060088993838858e-20
513,3.715706310017262e-05,1e-12,accept,9.051426349512887e-20
514,3.715706410017262e-05,1e-12,accept,9.05317400536823e-20
515,3.7157065100172625e-05,1e-12,accept,9.051274971644776e-20
516,3.715706610017263e-05,1e-12,accept,9.048708242647886e-20
517,3.715706710017263e-05,1e-12,accept,9.043339347257677e-20
518,3.715706810017263e-05,1e-12,accept,9.05898645216342e-20
519,3.7157069100172636e-05,1e-12,accept,9.054703981633074e-20
520,3.715707010017264e-05,1e-12,accept,9.046124668909424e-20
521,3.715707110017264e-05,1e-12,accept,9.049845360728032e-20
522,3.7157072100172644e-05,1e-12,accept,9.04446281000538e-20
523,3.715707310017265e-05,1e-12,accept,9.039988375153234e-20
524,3.715707410017265e-05,1e-12,accept,9.056733839349302e-20
525,3.715707510017265e-05,1e-12,accept,9.053936799978931e-20
526,3.7157076100172655e-05,1e-12,accept,9.053002796171338e-20
527,3.715707710017266e-05,1e-12,accept,9.05642417017162e-20
528,3.715707810017266e-05,1e-12,accept,9.057767542547844e-20
529,3.7157079100172664e-05,1e-12,accept,9.049926822123114e-20
530,3.7157080100172667e-05,1e-12,accept,9.044258552218881e-20
531,3.715708110017267e-05,1e-12,accept,9.053066361132402e-20
532,3.715708210017267e-05,1e-12,accept,9.059433884924813e-20
533,3.7157083100172675e-05,1e-12,accept,9.043027983819301e-20
534,3.715708410017268e-05,1e-12,accept,9.045895536017021e-20
535,3.715708510017268e-05,1e-12,accept,9.042240864181773e-20
536,3.715708610017268e-05,1e-12,accept,9.069661152243699e-20
537,3.7157087100172686e-05,1e-12,accept,9.055063492780765e-20
538,3.715708810017269e-05,1e-12,accept,9.037294875686952e-20
539,3.715708910017269e-05,1e-12,accept,9.042490217250517e-20
540,3.7157090100172694e-05,1e-12,accept,9.04890208183942e-20
541,3.71570911001727e-05,1e-12,accept,9.050357914707073e-20
542,3.71570921001727e-05,1e-12,accept,9.054519071977843e-20
543,3.71570931001727e-05,1e-12,accept,9.063983824125106e-20
544,3.7157094100172706e-05,1e-12,accept,9.059861792843296e-20
545,3.715709510017271e-05,1e-12,accept,9.049292576181448e-20
546,3.715709610017271e-05,1e-12,accept,9.046493345410576e-20
547,3.7157097100172714e-05,1e-12,accept,9.046386673104919e-20
548,3.715709810017272e-05,1e-12,accept,9.058086006257898e-20
549,3.715709910017272e-05,1e-12,accept,9.051440703494304e-20
550,3.715710010017272e-05,1e-12,accept,9.05327747427798e-20
551,3.7157101100172725e-05,1e-12,accept,9.044102230799951e-20
552,3.715710210017273e-05,1e-12,accept,9.047196639228951e-20
553,3.715710310017273e-05,1e-12,accept,9.050542663837875e-20
554,3.715710410017273e-05,1e-12,accept,9.061072715687425e-20
555,3.7157105100172736e-05,1e-12,accept,9.045739830369707e-20
556,3.715710610017274e-05,1e-12,accept,9.045327849642525e-20
557,3.715710710017274e-05,1e-12,accept,9.040195304173236e-20
558,3.7157108100172744e-05,1e-12,accept,9.0523680033344e-20
559,3.715710910017275e-05,1e-12,accept,9.050416620716623e-20
560,3.715711010017275e-05,1e-12,accept,9.042349188339177e-20
561,3.715711110017275e-05,1e-12,accept,9.045788743041176e-20
562,3.7157112100172756e-05,1e-12,accept,9.044658372304051e-20
563,3.715711310017276e-05,1e-12,accept,9.046981737252005e-20
564,3.715711410017276e-05,1e-12,accept,9.04543900878847e-20
565,3.7157115100172764e-05,1e-12,accept,9.058060589384147e-20
566,3.715711610017277e-05,1e-12,accept,9.043992985543176e-20
567,3.715711710017277e-05,1e-12,accept,9.065529903299323e-20
568,3.715711810017277e-05,1e-12,accept,9.045806580089075e-20
569,3.7157119100172775e-05,1e-12,accept,9.058843168845256e-20
570,3.715712010017278e-05,1e-12,accept,9.045531469127216e-20
571,3.715712110017278e-05,1e-12,accept,9.053569346935909e-20
572,3.715712210017278e-05,1e-12,accept,9.048664909745523e-20
573,3.7157123100172786e-05,1e-12,accept,9.054289627484126e-20
574,3.715712410017279e-05,1e-12,accept,9.048007475001353e-20
575,3.715712510017279e-05,1e-12,accept,9.054559580755285e-20
576,3.7157126100172794e-05,1e-12,accept,9.041927922060206e-20
577,3.71571271001728e-05,1e-12,accept,9.064584166219846e-20
578,3.71571281001728e-05,1e-12,accept,9.059251822013568e-20
579,3.71571291001728e-05,1e-12,accept,9.051837332617121e-20
580,3.7157130100172806e-05,1e-12,accept,9.052908073170758e-20
581,3.715713110017281e-05,1e-12,accept,9.048079423067052e-20
582,3.715713210017281e-05,1e-12,accept,9.050815777891948e-20
583,3.7157133100172814e-05,1e-12,accept,9.045246924317189e-20
584,3.715713410017282e-05,1e-12,accept,9.051040391619383e-20
585,3.715713510017282e-05,1e-12,accept,9.055410462910027e-20
586,3.715713610017282e-05,1e-12,accept,9.059067926935676e-20
587,3.7157137100172825e-05,1e-12,accept,9.044294204063363e-20
588,3.715713810017283e-05,1e-12,accept,9.045480954391164e-20
589,3.715713910017283e-05,1e-12,accept,9.042544727436453e-20
590,3.7157140100172833e-05,1e-12,accept,9.043417337281177e-20
591,3.7157141100172836e-05,1e-12,accept,9.04439782867955e-20
592,3.715714210017284e-05,1e-12,accept,9.053676806912635e-20
593,3.715714310017284e-05,1e-12,accept,9.058392676090063e-20
594,3.7157144100172845e-05,1e-12,accept,9.049370678543721e-20
595,3.715714510017285e-05,1e-12,accept,9.044569984511831e-20
596,3.715714610017285e-05,1e-12,accept,9.04663542574168e-20
597,3.715714710017285e-05,1e-12,accept,9.052381983660137e-20
598,3.7157148100172856e-05,1e-12,accept,9.049204132585515e-20
599,3.715714910017286e-05,1e-12,accept,9.051898057532011e-20
600,3.715715010017286e-05,1e-12,accept,9.047125406900177e-20
601,3.7157151100172864e-05,1e-12,accept,9.057139887790966e-20
602,3.715715210017287e-05,1e-12,accept,9.057278209883701e-20
603,3.715715310017287e-05,1e-12,accept,9.051182326453326e-20
604,3.715715410017287e-05,1e-12,accept,9.051035385155301e-20
605,3.7157155100172875e-05,1e-12,accept,9.062915165764576e-20
606,3.715715610017288e-05,1e-12,accept,9.056294961786488e-20
607,3.715715710017288e-05,1e-12,accept,9.043255217311677e-20
608,3.7157158100172883e-05,1e-12,accept,9.041871055130543e-20
609,3.7157159100172886e-05,1e-12,accept,9.045176561655311e-20
610,3.715716010017289e-05,1e-12,accept,9.048587227077621e-20
611,3.715716110017289e-05,1e-12,accept,9.04904221075221e-20
612,3.7157162100172895e-05,1e-12,accept,9.064731659967295e-20
613,3.71571631001729e-05,1e-12,accept,9.029582654470751e-20
614,3.71571641001729e-05,1e-12,accept,9.052724371204993e-20
615,3.71571651001729e-05,1e-12,accept,9.056403989841119e-20
616,3.7157166100172906e-05,1e-12,accept,9.05651303037975e-20
617,3.715716710017291e-05,1e-12,accept,9.049909374672997e-20
618,3.715716810017291e-05,1e-12,accept,9.058486501710265e-20
619,3.7157169100172914e-05,1e-12,accept,9.064131385458764e-20
620,3.715717010017292e-05,1e-12,accept,9.055699279734686e-20
621,3.715717110017292e-05,1e-12,accept,9.046081363937208e-20
622,3.715717210017292e-05,1e-12,accept,9.051092234803815e-20
623,3.7157173100172925e-05,1e-12,accept,9.059914287955581e-20
624,3.715717410017293e-05,1e-12,accept,9.056642950484042e-20
625,3.715717510017293e-05,1e-12,accept,9.056380767139356e-20
626,3.7157176100172934e-05,1e-12,accept,9.051279289015145e-20
627,3.7157177100172936e-05,1e-12,accept,9.041780211849832e-20
628,3.715717810017294e-05,1e-12,accept,9.051746943034801e-20
629,3.715717910017294e-05,1e-12,accept,9.045512489838381e-20
630,3.7157180100172945e-05,1e-12,accept,9.037795534677685e-20
631,3.715718110017295e-05,1e-12,accept,9.049739767362524e-20
632,3.715718210017295e-05,1e-12,accept,9.051263931318366e-20
633,3.715718310017295e-05,1e-12,accept,9.046050630654931e-20
634,3.7157184100172956e-05,1e-12,accept,9.03540736715549e-20
635,3.715718510017296e-05,1e-12,accept,9.04513560847999e-20
636,3.715718610017296e-05,1e-12,accept,9.037175683445561e-20
637,3.7157187100172964e-05,1e-12,accept,9.046462682084018e-20
638,3.715718810017297e-05,1e-12,accept,9.050711796970972e-20
639,3.715718910017297e-05,1e-12,accept,9.048815421065836e-20
640,3.715719010017297e-05,1e-12,accept,9.054378449674688e-20
641,3.7157191100172975e-05,1e-12,accept,9.034332301124468e-20
642,3.715719210017298e-05,1e-12,accept,9.045633297239679e-20
643,3.715719310017298e-05,1e-12,accept,9.055802073143486e-20
644,3.7157194100172984e-05,1e-12,accept,9.060288956774303e-20
645,3.7157195100172986e-05,1e-12,accept,9.060278025084832e-20
646,3.715719610017299e-05,1e-12,accept,9.055786830119824e-20
647,3.715719710017299e-05,1e-12,accept,9.045286097484369e-20
648,3.7157198100172995e-05,1e-12,accept,9.067661763912234e-20
649,3.7157199100173e-05,1e-12,accept,9.054214332023193e-20
650,3.7157200100173e-05,1e-12,accept,9.05632848678949e-20
651,3.7157201100173e-05,1e-12,accept,9.050125830448318e-20
652,3.7157202100173006e-05,1e-12,accept,9.051780291358082e-20
653,3.715720310017301e-05,1e-12,accept,9.045612333924258e-20
654,3.715720410017301e-05,1e-12,accept,9.051511522153136e-20
655,3.7157205100173014e-05,1e-12,accept,9.052060552553457e-20
656,3.715720610017302e-05,1e-12,accept,9.049485486958144e-20
657,3.715720710017302e-05,1e-12,accept,9.050904362874833e-20
658,3.715720810017302e-05,1e-12,accept,9.058986480779392e-20
659,3.7157209100173025e-05,1e-12,accept,9.058314593202327e-20
660,3.715721010017303e-05,1e-12,accept,9.05580431993618e-20
661,3.715721110017303e-05,1e-12,accept,9.055679553069485e-20
662,3.7157212100173034e-05,1e-12,accept,9.044876363392622e-20
663,3.7157213100173036e-05,1e-12,accept,9.039443805079e-20
664,3.715721410017304e-05,1e-12,accept,9.041711583628087e-20
665,3.715721510017304e-05,1e-12,accept,9.0455728612173e-20
666,3.7157216100173045e-05,1e-12,accept,9.051720223064534e-20
667,3.715721710017305e-05,1e-12,accept,9.043332357304268e-20
668,3.715721810017305e-05,1e-12,accept,9.040571632127602e-20
669,3.715721910017305e-05,1e-12,accept,9.050312477982925e-20
670,3.7157220100173056e-05,1e-12,accept,9.056566362909872e-20
671,3.715722110017306e-05,1e-12,accept,9.04269532964109e-20
672,3.715722210017306e-05,1e-12,accept,9.053235197373556e-20
673,3.7157223100173064e-05,1e-12,accept,9.048768702350405e-20
674,3.715722410017307e-05,1e-12,accept,9.066548684631579e-20
675,3.715722510017307e-05,1e-12,accept,9.038978152416668e-20
676,3.715722610017307e-05,1e-12,accept,9.04019831291484e-20
677,3.7157227100173075e-05,1e-12,accept,9.041857903402332e-20
678,3.715722810017308e-05,1e-12,accept,9.050709484563083e-20
679,3.715722910017308e-05,1e-12,accept,9.054213958806159e-20
680,3.7157230100173084e-05,1e-12,accept,9.056129007576043e-20
681,3.7157231100173086e-05,1e-12,accept,9.058072528572461e-20
682,3.715723210017309e-05,1e-12,accept,9.041791838103036e-20
683,3.715723310017309e-05,1e-12,accept,9.04073354531661e-20
684,3.7157234100173095e-05,1e-12,accept,9.056146636779493e-20
685,3.71572351001731e-05,1e-12,accept,9.041481183470997e-20
686,3.71572361001731e-05,1e-12,accept,9.046221591146978e-20
687,3.71572371001731e-05,1e-12,accept,9.045114222186646e-20
688,3.7157238100173106e-05,1e-12,accept,9.048524737484797e-20
689,3.715723910017311e-05,1e-12,accept,9.03541054577641e-20
690,3.715724010017311e-05,1e-12,accept,9.049700845504955e-20
691,3.7157241100173114e-05,1e-12,accept,9.061935264733293e-20
692,3.715724210017312e-05,1e-12,accept,9.043259741253087e-20
693,3.715724310017312e-05,1e-12,accept,9.062249133161589e-20
694,3.715724410017312e-05,1e-12,accept,9.047287193749042e-20
695,3.7157245100173125e-05,1e-12,accept,9.041776057610114e-20
696,3.715724610017313e-05,1e-12,accept,9.04193792394231e-20
697,3.715724710017313e-05,1e-12,accept,9.052378951989352e-20
698,3.7157248100173134e-05,1e-12,accept,9.049980485408766e-20
699,3.7157249100173136e-05,1e-12,accept,9.051658607411084e-20
700,3.715725010017314e-05,1e-12,accept,9.05228699746033e-20
701,3.715725110017314e-05,1e-12,accept,9.053366943994425e-20
702,3.7157252100173145e-05,1e-12,accept,9.050418888574158e-20
703,3.715725310017315e-05,1e-12,accept,9.047796245914651e-20
704,3.715725410017315e-05,1e-12,accept,9.05080886879382e-20
705,3.715725510017315e-05,1e-12,accept,9.054574591607946e-20
706,3.7157256100173156e-05,1e-12,accept,9.041478761594741e-20
707,3.715725710017316e-05,1e-12,accept,9.060634838470938e-20
708,3.715725810017316e-05,1e-12,accept,9.046962764227333e-20
709,3.7157259100173164e-05,1e-12,accept,9.06804251818934e-20
710,3.715726010017317e-05,1e-12,accept,9.053562900316692e-20
711,3.715726110017317e-05,1e-12,accept,9.053962894986918e-20
712,3.715726210017317e-05,1e-12,accept,9.048728494512802e-20
713,3.7157263100173175e-05,1e-12,accept,9.061589299279856e-20
714,3.715726410017318e-05,1e-12,accept,9.065529660312938e-20
715,3.715726510017318e-05,1e-12,accept,9.061750037974621e-20
716,3.7157266100173184e-05,1e-12,accept,9.045026299017908e-20
717,3.7157267100173187e-05,1e-12,accept,9.054654875246834e-20
718,3.715726810017319e-05,1e-12,accept,9.051144521208333e-20
719,3.715726910017319e-05,1e-12,accept,9.046176621624931e-20
720,3.7157270100173195e-05,1e-12,accept,9.032787876319408e-20
721,3.71572711001732e-05,1e-12,accept,9.045600276907044e-20
722,3.71572721001732e-05,1e-12,accept,9.052401996096368e-20
723,3.71572731001732e-05,1e-12,accept,9.046835380949154e-20
724,3.7157274100173206e-05,1e-12,accept,9.045332614982037e-20
725,3.715727510017321e-05,1e-12,accept,9.051915865148795e-20
726,3.715727610017321e-05,1e-12,accept,9.055921706868131e-20
727,3.7157277100173214e-05,1e-12,accept,9.048418131634583e-20
728,3.715727810017322e-05,1e-12,accept,9.040496578182377e-20
729,3.715727910017322e-05,1e-12,accept,9.051268880051526e-20
730,3.715728010017322e-05,1e-12,accept,9.042254730946394e-20
731,3.7157281100173225e-05,1e-12,accept,9.065701967151771e-20
732,3.715728210017323e-05,1e-12,accept,9.047926005503088e-20
733,3.715728310017323e-05,1e-12,accept,9.041617937101391e-20
