n,t,i,p,u,v
15397,64.15000000000602,1,-,-,-
15398,64.15000000000602,2,-,-,-
15399,64.15000000000602,3,0.0018778375462031466,9.574514049597054e-05,6.985877445993517e-05
15400,64.16250000000602,1,-,-,-
15401,64.16250000000602,2,-,-,-
15402,64.16250000000602,3,0.0018713692722776515,7.201782441557416e-05,7.029577884339202e-05
15403,64.17500000000602,1,-,-,-
15404,64.17500000000602,2,-,-,-
15405,64.17500000000602,3,0.0018656511894546244,7.263772220033497e-05,7.060771775925136e-05
15406,64.18750000000603,1,-,-,-
15407,64.18750000000603,2,-,-,-
15408,64.18750000000603,3,0.0018607777175820937,7.261575538178944e-05,7.102624921698129e-05
15409,64.20000000000603,1,-,-,-
15410,64.20000000000603,2,-,-,-
15411,64.20000000000603,3,0.0018562767714235514,7.283728937577143e-05,7.138894368399313e-05
15412,64.21250000000603,1,-,-,-
15413,64.21250000000603,2,-,-,-
15414,64.21250000000603,3,0.0018513592017641238,7.35132191460485e-05,7.142104114512436e-05
15415,64.22500000000603,1,-,-,-
15416,64.22500000000603,2,-,-,-
15417,64.22500000000603,3,0.0018479358734724072,7.390782119784308e-05,7.166709571673664e-05
15418,64.23750000000604,1,-,-,-
15419,64.23750000000604,2,-,-,-
15420,64.23750000000604,3,0.0018456807427167368,7.411316817826754e-05,7.221519561815824e-05
15421,64.25000000000604,1,-,-,-
15422,64.25000000000604,2,-,-,-
15423,64.25000000000604,3,0.0018431645027506371,7.46843906277117e-05,7.280899750759037e-05
15424,64.26250000000604,1,-,-,-
15425,64.26250000000604,2,-,-,-
15426,64.26250000000604,3,0.0018397807509521963,7.440356689580891e-05,7.291552167506663e-05
15427,64.27500000000605,1,-,-,-
15428,64.27500000000605,2,-,-,-
15429,64.27500000000605,3,0.0018367506365092488,7.37491143949818e-05,7.300225176635153e-05
15430,64.28750000000605,1,-,-,-
15431,64.28750000000605,2,-,-,-
15432,64.28750000000605,3,0.0018326473691308825,7.388855432378237e-05,7.263326771243162e-05
15433,64.30000000000605,1,-,-,-
15434,64.30000000000605,2,-,-,-
15435,64.30000000000605,3,0.0018268305943828016,7.423116563616594e-05,7.198992480544198e-05
15436,64.31250000000605,1,-,-,-
15437,64.31250000000605,2,-,-,-
15438,64.31250000000605,3,0.0018217242058167992,7.419693747761421e-05,7.204066754344808e-05
15439,64.32500000000606,1,-,-,-
15440,64.32500000000606,2,-,-,-
15441,64.32500000000606,3,0.0018169107858116119,7.388837628273446e-05,7.256389244942369e-05
15442,64.33750000000606,1,-,-,-
15443,64.33750000000606,2,-,-,-
15444,64.33750000000606,3,0.0018114872482273385,7.423691411554935e-05,7.288575191357748e-05
15445,64.35000000000606,1,-,-,-
15446,64.35000000000606,2,-,-,-
15447,64.35000000000606,3,0.001806021233626391,7.414583644083087e-05,7.30186863052888e-05
15448,64.36250000000607,1,-,-,-
15449,64.36250000000607,2,-,-,-
15450,64.36250000000607,3,0.001799397428711952,7.450257464774651e-05,7.282330198859723e-05
15451,64.37500000000607,1,-,-,-
15452,64.37500000000607,2,-,-,-
15453,64.37500000000607,3,0.0017930729671226293,7.499548292661193e-05,7.280002556754829e-05
15454,64.38750000000607,1,-,-,-
15455,64.38750000000607,2,-,-,-
15456,64.38750000000607,3,0.001787341889086949,7.533507692358517e-05,7.2974299627249e-05
15457,64.40000000000607,1,-,-,-
15458,64.40000000000607,2,-,-,-
15459,64.40000000000607,3,0.0017828092831198654,7.571182706210501e-05,7.340969810754755e-05
15460,64.41250000000608,1,-,-,-
15461,64.41250000000608,2,-,-,-
15462,64.41250000000608,3,0.0017790117544779073,7.648611988082852e-05,7.417218463662917e-05
15463,64.42500000000608,1,-,-,-
15464,64.42500000000608,2,-,-,-
15465,64.42500000000608,3,0.0017757167056931403,7.677814428447542e-05,7.478439245817969e-05
15466,64.43750000000608,1,-,-,-
15467,64.43750000000608,2,-,-,-
15468,64.43750000000608,3,0.0017726345725671319,7.734516518501939e-05,7.542332554847057e-05
15469,64.45000000000609,1,-,-,-
15470,64.45000000000609,2,-,-,-
15471,64.45000000000609,3,0.0017698208237118516,7.80065179996672e-05,7.625604672625364e-05
15472,64.46250000000609,1,-,-,-
15473,64.46250000000609,2,-,-,-
15474,64.46250000000609,3,0.0017676189511102894,7.836883591905986e-05,7.701911799670693e-05
15475,64.47500000000609,1,-,-,-
15476,64.47500000000609,2,-,-,-
15477,64.47500000000609,3,0.0017659165700944534,7.88142886719508e-05,7.779905059360444e-05
15478,64.4875000000061,1,-,-,-
15479,64.4875000000061,2,-,-,-
15480,64.4875000000061,3,0.0017651345171159553,7.912873848833524e-05,7.835919413177837e-05
15481,64.5000000000061,1,-,-,-
15482,64.5000000000061,2,-,-,-
15483,64.5000000000061,3,0.0017667867898413481,7.947071891912217e-05,7.931721660864663e-05
15484,64.5125000000061,1,-,-,-
15485,64.5125000000061,2,-,-,-
15486,64.5125000000061,3,0.0017679431167100695,8.006711948117974e-05,8.063467872198064e-05
15487,64.5250000000061,1,-,-,-
15488,64.5250000000061,2,-,-,-
15489,64.5250000000061,3,0.001767565608276065,8.022522461919514e-05,8.150225580199056e-05
15490,64.5375000000061,1,-,-,-
15491,64.5375000000061,2,-,-,-
15492,64.5375000000061,3,0.001764836666688953,8.003239954329536e-05,8.112441436748701e-05
15493,64.55000000000611,1,-,-,-
15494,64.55000000000611,2,-,-,-
15495,64.55000000000611,3,0.0017612747659490541,8.013687097954509e-05,8.04339712733254e-05
15496,64.56250000000611,1,-,-,-
15497,64.56250000000611,2,-,-,-
15498,64.56250000000611,3,0.0017562704261671971,7.961821569609154e-05,7.983302886156274e-05
15499,64.57500000000611,1,-,-,-
15500,64.57500000000611,2,-,-,-
15501,64.57500000000611,3,0.0017516267529783319,8.010278487121529e-05,7.983818443963691e-05
15502,64.58750000000612,1,-,-,-
15503,64.58750000000612,2,-,-,-
15504,64.58750000000612,3,0.0017467536540788588,8.049460903613903e-05,8.005455854953281e-05
15505,64.60000000000612,1,-,-,-
15506,64.60000000000612,2,-,-,-
15507,64.60000000000612,3,0.0017408183283145738,8.024237620441111e-05,7.992071439540462e-05
15508,64.61250000000612,1,-,-,-
15509,64.61250000000612,2,-,-,-
15510,64.61250000000612,3,0.0017345667737475399,7.96282616395481e-05,7.973959046972778e-05
15511,64.62500000000612,1,-,-,-
15512,64.62500000000612,2,-,-,-
15513,64.62500000000612,3,0.0017277555708403673,8.014027463283255e-05,7.98434269472546e-05
15514,64.63750000000613,1,-,-,-
15515,64.63750000000613,2,-,-,-
15516,64.63750000000613,3,0.001722002849705925,8.080097470662392e-05,7.944166656041059e-05
15517,64.65000000000613,1,-,-,-
15518,64.65000000000613,2,-,-,-
15519,64.65000000000613,3,0.0017154197689073628,8.186936276029699e-05,7.861363216973666e-05
15520,64.66250000000613,1,-,-,-
15521,64.66250000000613,2,-,-,-
15522,64.66250000000613,3,0.00170926129510755,8.258741006545214e-05,7.77498260462529e-05
15523,64.67500000000614,1,-,-,-
15524,64.67500000000614,2,-,-,-
15525,64.67500000000614,3,0.00170317520062145,8.254717400109906e-05,7.710438055776972e-05
15526,64.68750000000614,1,-,-,-
15527,64.68750000000614,2,-,-,-
15528,64.68750000000614,3,0.0016958685614689782,8.284757813501817e-05,7.670378934383122e-05
15529,64.70000000000614,1,-,-,-
15530,64.70000000000614,2,-,-,-
15531,64.70000000000614,3,0.001689588063430475,8.303166591002589e-05,7.653171076137698e-05
15532,64.71250000000614,1,-,-,-
15533,64.71250000000614,2,-,-,-
15534,64.71250000000614,3,0.0016841829005425806,8.335259062101105e-05,7.722025266511424e-05
15535,64.72500000000615,1,-,-,-
15536,64.72500000000615,2,-,-,-
15537,64.72500000000615,3,0.0016794707601024974,8.327561690931708e-05,7.68879569836157e-05
15538,64.73750000000615,1,-,-,-
15539,64.73750000000615,2,-,-,-
15540,64.73750000000615,3,0.0016727035550539297,8.331817364932074e-05,7.618002847547849e-05
15541,64.75000000000615,1,-,-,-
15542,64.75000000000615,2,-,-,-
15543,64.75000000000615,3,0.0016670873508294608,8.302765683784482e-05,7.520537336541509e-05
15544,64.76250000000616,1,-,-,-
15545,64.76250000000616,2,-,-,-
15546,64.76250000000616,3,0.0016610719485084006,8.313775714927137e-05,7.466037942057053e-05
15547,64.77500000000616,1,-,-,-
15548,64.77500000000616,2,-,-,-
15549,64.77500000000616,3,0.0016559685986914615,8.326360344165941e-05,7.381572557548297e-05
15550,64.78750000000616,1,-,-,-
15551,64.78750000000616,2,-,-,-
15552,64.78750000000616,3,0.001649744683915629,8.3137660089054e-05,7.322816370148805e-05
15553,64.80000000000616,1,-,-,-
15554,64.80000000000616,2,-,-,-
15555,64.80000000000616,3,0.001643082525227454,8.232365566267565e-05,7.232262400196879e-05
15556,64.81250000000617,1,-,-,-
15557,64.81250000000617,2,-,-,-
15558,64.81250000000617,3,0.0016375217344980694,8.207382434994974e-05,7.197293382420382e-05
15559,64.82500000000617,1,-,-,-
15560,64.82500000000617,2,-,-,-
15561,64.82500000000617,3,0.0016335654738913814,8.212317669475257e-05,7.194014577651977e-05
15562,64.83750000000617,1,-,-,-
15563,64.83750000000617,2,-,-,-
15564,64.83750000000617,3,0.0016309913351153834,8.192024524894548e-05,7.206840390983093e-05
15565,64.85000000000618,1,-,-,-
15566,64.85000000000618,2,-,-,-
15567,64.85000000000618,3,0.0016290255897661798,8.105017731357052e-05,7.201198854117936e-05
15568,64.86250000000618,1,-,-,-
15569,64.86250000000618,2,-,-,-
15570,64.86250000000618,3,0.0016261558074842837,8.090365379892566e-05,7.208346154859094e-05
15571,64.87500000000618,1,-,-,-
15572,64.87500000000618,2,-,-,-
15573,64.87500000000618,3,0.001621646809425486,8.121828519862814e-05,7.211467240117208e-05
15574,64.88750000000618,1,-,-,-
15575,64.88750000000618,2,-,-,-
15576,64.88750000000618,3,0.0016187776270906976,8.09253766935176e-05,7.227551297100149e-05
15577,64.90000000000619,1,-,-,-
15578,64.90000000000619,2,-,-,-
15579,64.90000000000619,3,0.0016178537661531692,8.054724605162103e-05,7.25220850588405e-05
15580,64.91250000000619,1,-,-,-
15581,64.91250000000619,2,-,-,-
15582,64.91250000000619,3,0.0016186483091491734,8.029411243935043e-05,7.289743401061911e-05
15583,64.9250000000062,1,-,-,-
15584,64.9250000000062,2,-,-,-
15585,64.9250000000062,3,0.0016228955640200029,7.920078085647413e-05,7.360772323885544e-05
15586,64.9375000000062,1,-,-,-
15587,64.9375000000062,2,-,-,-
15588,64.9375000000062,3,0.0016286820714082526,7.911420695515417e-05,7.434212560307423e-05
15589,64.9500000000062,1,-,-,-
15590,64.9500000000062,2,-,-,-
15591,64.9500000000062,3,0.0016350854367534657,7.891251079756223e-05,7.558901044194887e-05
15592,64.9625000000062,1,-,-,-
15593,64.9625000000062,2,-,-,-
15594,64.9625000000062,3,0.0016394256971980123,7.928477998377982e-05,7.63966412392124e-05
15595,64.9750000000062,1,-,-,-
15596,64.9750000000062,2,-,-,-
15597,64.9750000000062,3,0.001640322346103416,7.912822048318036e-05,7.682402898079478e-05
15598,64.98750000000621,1,-,-,-
15599,64.98750000000621,2,-,-,-
15600,64.98750000000621,3,0.0016409951837387637,7.850747670446003e-05,7.688984747043999e-05
15601,65.00000000000621,1,-,-,-
15602,65.00000000000621,2,-,-,-
15603,65.00000000000621,3,0.0016412240408800413,7.821822971489442e-05,7.725318893127347e-05
15604,65.01250000000621,1,-,-,-
15605,65.01250000000621,2,-,-,-
15606,65.01250000000621,3,0.0016408369875535208,7.731390227127036e-05,7.694057470978793e-05
15607,65.02500000000622,1,-,-,-
15608,65.02500000000622,2,-,-,-
15609,65.02500000000622,3,0.0016407534986523549,7.724979217605216e-05,7.695736140377648e-05
15610,65.03750000000622,1,-,-,-
15611,65.03750000000622,2,-,-,-
15612,65.03750000000622,3,0.0016401999945798065,7.770545421514002e-05,7.721580747828237e-05
15613,65.05000000000622,1,-,-,-
15614,65.05000000000622,2,-,-,-
15615,65.05000000000622,3,0.0016401229185003144,7.766700674465151e-05,7.776544176283619e-05
15616,65.06250000000622,1,-,-,-
15617,65.06250000000622,2,-,-,-
15618,65.06250000000622,3,0.0016393657724031758,7.787948931185447e-05,7.829015269689176e-05
15619,65.07500000000623,1,-,-,-
15620,65.07500000000623,2,-,-,-
15621,65.07500000000623,3,0.0016358125028746752,7.785558389296733e-05,7.893864192110009e-05
15622,65.08750000000623,1,-,-,-
15623,65.08750000000623,2,-,-,-
15624,65.08750000000623,3,0.001631609224870522,0.00012127746290129385,7.877000450370452e-05
15625,65.10000000000623,1,-,-,-
15626,65.10000000000623,2,-,-,-
15627,65.10000000000623,3,0.0016264041553288278,7.667296852209174e-05,7.790154186967409e-05
15628,65.11250000000624,1,-,-,-
15629,65.11250000000624,2,-,-,-
15630,65.11250000000624,3,0.0016227194899346902,7.594785684560139e-05,7.726380540459758e-05
15631,65.12500000000624,1,-,-,-
15632,65.12500000000624,2,-,-,-
15633,65.12500000000624,3,0.001620734864016585,7.568031318028148e-05,7.718821466257994e-05
15634,65.13750000000624,1,-,-,-
15635,65.13750000000624,2,-,-,-
15636,65.13750000000624,3,0.0016194729364554566,7.526342266105293e-05,7.657714148428336e-05
15637,65.15000000000624,1,-,-,-
15638,65.15000000000624,2,-,-,-
15639,65.15000000000624,3,0.001618430731737809,7.527602468155593e-05,7.687670937195968e-05
15640,65.16250000000625,1,-,-,-
15641,65.16250000000625,2,-,-,-
15642,65.16250000000625,3,0.0016170337485367696,7.522641562968659e-05,7.759121943011367e-05
15643,65.17500000000625,1,-,-,-
15644,65.17500000000625,2,-,-,-
15645,65.17500000000625,3,0.0016161662247776126,7.501051222931021e-05,7.845742364475644e-05
15646,65.18750000000625,1,-,-,-
15647,65.18750000000625,2,-,-,-
15648,65.18750000000625,3,0.0016164402731460223,7.476610516121342e-05,7.876404842089164e-05
15649,65.20000000000626,1,-,-,-
15650,65.20000000000626,2,-,-,-
15651,65.20000000000626,3,0.0016160811983788798,7.474148871348785e-05,7.939561276721335e-05
15652,65.21250000000626,1,-,-,-
15653,65.21250000000626,2,-,-,-
15654,65.21250000000626,3,0.0016152964597025206,7.41829741828472e-05,7.945501066444261e-05
15655,65.22500000000626,1,-,-,-
15656,65.22500000000626,2,-,-,-
15657,65.22500000000626,3,0.0016168818945383702,7.311938439932685e-05,7.94679302756131e-05
15658,65.23750000000626,1,-,-,-
15659,65.23750000000626,2,-,-,-
15660,65.23750000000626,3,0.0016205692802376379,7.284606473489686e-05,7.974345298506257e-05
15661,65.25000000000627,1,-,-,-
15662,65.25000000000627,2,-,-,-
15663,65.25000000000627,3,0.00162430650187523,7.294950523281692e-05,7.986815637672876e-05
15664,65.26250000000627,1,-,-,-
15665,65.26250000000627,2,-,-,-
15666,65.26250000000627,3,0.001627620050412736,7.268643484987382e-05,8.033254504726833e-05
15667,65.27500000000627,1,-,-,-
15668,65.27500000000627,2,-,-,-
15669,65.27500000000627,3,0.0016285208853926091,7.241177774328643e-05,7.95767802006265e-05
15670,65.28750000000628,1,-,-,-
15671,65.28750000000628,2,-,-,-
15672,65.28750000000628,3,0.0016282483204360456,7.206908233576542e-05,7.903675365534948e-05
15673,65.30000000000628,1,-,-,-
15674,65.30000000000628,2,-,-,-
15675,65.30000000000628,3,0.0016283156900810754,7.195681494229897e-05,7.867792146905258e-05
15676,65.31250000000628,1,-,-,-
15677,65.31250000000628,2,-,-,-
15678,65.31250000000628,3,0.0016279311924041022,7.170921613261993e-05,7.800005818034814e-05
15679,65.32500000000628,1,-,-,-
15680,65.32500000000628,2,-,-,-
15681,65.32500000000628,3,0.0016274094615783702,7.12834510052725e-05,7.75770801196317e-05
15682,65.33750000000629,1,-,-,-
15683,65.33750000000629,2,-,-,-
15684,65.33750000000629,3,0.0016273150023765814,7.055463461340777e-05,7.7940663178844e-05
15685,65.35000000000629,1,-,-,-
15686,65.35000000000629,2,-,-,-
15687,65.35000000000629,3,0.001626474659312496,6.932167616007609e-05,7.833731114339511e-05
15688,65.36250000000629,1,-,-,-
15689,65.36250000000629,2,-,-,-
15690,65.36250000000629,3,0.001627180055853803,6.907367940125179e-05,7.868474007443124e-05
15691,65.3750000000063,1,-,-,-
15692,65.3750000000063,2,-,-,-
15693,65.3750000000063,3,0.0016292439617308007,6.933202556254028e-05,7.897833533301722e-05
15694,65.3875000000063,1,-,-,-
15695,65.3875000000063,2,-,-,-
15696,65.3875000000063,3,0.0016324108710715729,6.942907373592245e-05,8.011831797667156e-05
15697,65.4000000000063,1,-,-,-
15698,65.4000000000063,2,-,-,-
15699,65.4000000000063,3,0.001636104052664764,6.959037191857953e-05,8.178614694670694e-05
15700,65.4125000000063,1,-,-,-
15701,65.4125000000063,2,-,-,-
15702,65.4125000000063,3,0.0016398061274110788,6.946875134500198e-05,8.275990363693368e-05
15703,65.4250000000063,1,-,-,-
15704,65.4250000000063,2,-,-,-
15705,65.4250000000063,3,0.0016421985092547836,6.877964862124684e-05,8.404897753002964e-05
15706,65.43750000000631,1,-,-,-
15707,65.43750000000631,2,-,-,-
15708,65.43750000000631,3,0.0016436129441846808,6.837255894221077e-05,8.527051622056478e-05
15709,65.45000000000631,1,-,-,-
15710,65.45000000000631,2,-,-,-
15711,65.45000000000631,3,0.0016444939201543075,6.800368944532043e-05,8.590494861689221e-05
15712,65.46250000000632,1,-,-,-
15713,65.46250000000632,2,-,-,-
15714,65.46250000000632,3,0.001646548055256205,6.719616426673948e-05,8.512805325079226e-05
15715,65.47500000000632,1,-,-,-
15716,65.47500000000632,2,-,-,-
15717,65.47500000000632,3,0.0016490013006519666,6.629372257418763e-05,8.472408983210512e-05
15718,65.48750000000632,1,-,-,-
15719,65.48750000000632,2,-,-,-
15720,65.48750000000632,3,0.0016549582061726755,6.604369769803562e-05,8.528976069858044e-05
15721,65.50000000000632,1,-,-,-
15722,65.50000000000632,2,-,-,-
15723,65.50000000000632,3,0.0016629067240003744,6.591166306078065e-05,8.667104943853994e-05
15724,65.51250000000633,1,-,-,-
15725,65.51250000000633,2,-,-,-
15726,65.51250000000633,3,0.0016716519524207468,6.581958405944529e-05,8.67527886690646e-05
15727,65.52500000000633,1,-,-,-
15728,65.52500000000633,2,-,-,-
15729,65.52500000000633,3,0.0016808805075165308,6.5836971620932e-05,8.66665621546947e-05
15730,65.53750000000633,1,-,-,-
15731,65.53750000000633,2,-,-,-
15732,65.53750000000633,3,0.0016886096353143309,6.540040980051398e-05,8.578688452441698e-05
15733,65.55000000000634,1,-,-,-
15734,65.55000000000634,2,-,-,-
15735,65.55000000000634,3,0.001694195628916604,6.486816378124549e-05,8.433538817276563e-05
15736,65.56250000000634,1,-,-,-
15737,65.56250000000634,2,-,-,-
15738,65.56250000000634,3,0.0016966585380571095,0.00010019706482025598,8.272201546319709e-05
15739,65.57500000000634,1,-,-,-
15740,65.57500000000634,2,-,-,-
15741,65.57500000000634,3,0.001697103805313346,7.459562710986631e-05,8.066743799894062e-05
15742,65.58750000000634,1,-,-,-
15743,65.58750000000634,2,-,-,-
15744,65.58750000000634,3,0.001698385582502266,6.357621309908101e-05,7.955509835784103e-05
15745,65.60000000000635,1,-,-,-
15746,65.60000000000635,2,-,-,-
15747,65.60000000000635,3,0.001699279313109271,9.278806334557716e-05,7.912815054259763e-05
15748,65.61250000000635,1,-,-,-
15749,65.61250000000635,2,-,-,-
15750,65.61250000000635,3,0.0016995992616797896,6.318330497840689e-05,7.827950957256175e-05
15751,65.62500000000635,1,-,-,-
15752,65.62500000000635,2,-,-,-
15753,65.62500000000635,3,0.001697681555641369,6.076896932674534e-05,7.715728096085699e-05
15754,65.63750000000636,1,-,-,-
15755,65.63750000000636,2,-,-,-
15756,65.63750000000636,3,0.0016966692226459325,6.20796723790437e-05,7.634567767051985e-05
15757,65.65000000000636,1,-,-,-
